cy_id,Days above 18,Days below 15,Days above 25,Days below -2,Days with $\geq 1$ hour above 18,Days below with max temp below 15,Averaged temperature distance,Averaged temp difference above 18,Averaged temp difference below 15,Hourly temperature variation,Annual average temperature,Daily temperature variation,Monthly temperature variation,Hottest temperature,Coldest temperature,# consecutive days above 20,# consecutive days below 0,cluster,is_centroid,selected
2091_ECE3_SP126,70.0,231.0,1.0,5.0,142.0,183.0,6.413879021689498,7.121240015981735,1.460452357305936,7.107112357117089,11.507025692922378,6.736824897259889,6.274552141305463,30.35035,-10.66723,11,6,2,False,False
2092_ECE3_SP126,60.0,247.0,0.0,17.0,123.0,180.0,6.1630453344748855,7.249869907534246,1.20344199543379,7.105970626591999,11.25410139230419,6.758100854014351,6.399778464641543,29.99843,-11.47988,5,13,3,False,False
2093_ECE3_SP126,39.0,263.0,0.0,5.0,106.0,184.0,5.614967319634703,7.035267449771689,0.9634344794520548,6.182767758262052,11.311901639269406,5.823343653938671,5.202705304569717,30.69839,-7.71622,9,7,6,False,False
2094_ECE3_SP126,97.0,223.0,7.0,5.0,147.0,183.0,7.071301891552511,7.222770474885844,1.9243844805936072,7.785683764480738,11.777467069634705,7.383622549522029,7.127802449639702,33.78231,-8.63487,27,5,5,False,False
2095_ECE3_SP126,81.0,230.0,0.0,9.0,139.0,196.0,6.848480331050228,7.611255575342465,1.407504765981735,7.383607428174065,10.96652920091324,7.042950943014961,6.916454995186484,31.28134,-5.88936,4,6,5,False,False
2096_ECE3_SP126,61.0,235.0,0.0,1.0,133.0,198.0,6.2170482625570775,7.1726106244292245,1.2740289726027398,6.523474480293061,11.341034246357014,6.205554258762062,5.948460354443421,29.21116,-4.75848,15,5,3,False,False
2097_ECE3_SP126,86.0,212.0,6.0,1.0,167.0,164.0,5.891323127853882,5.999095513698631,1.9131442796803653,6.875454769632029,12.934965431506848,6.432445764549677,5.911231863247262,32.19104,-4.91356,12,4,1,False,False
2098_ECE3_SP126,80.0,237.0,6.0,3.0,136.0,179.0,5.479399845890411,6.167155382420091,1.486485590182648,6.249341116740398,12.493571334474886,5.848607925853175,5.383260776972934,33.52834,-5.4123,13,8,2,False,False
2099_ECE3_SP126,68.0,237.0,2.0,5.0,135.0,188.0,6.650219044520548,7.415078215753424,1.416115450913242,7.145016361403885,11.182011857305936,6.840271434802513,6.377063654743109,30.70704,-7.87733,18,5,2,False,False
2100_ECE3_SP126,72.0,245.0,2.0,14.0,121.0,208.0,7.575346392694064,8.52135718150685,1.3203192385844749,7.786757631892502,10.0641651815483,7.441813223605884,7.0802866185364985,31.71194,-9.16371,5,12,11,False,False
2015_MEHR_SP126,34.0,258.0,0.0,4.0,104.0,206.0,5.6407139760273965,7.1599506689497705,0.9016803047945204,5.708884317705746,11.162646633561645,5.3218465108320245,4.905934084896685,27.85101,-6.54922,4,5,7,False,True
2016_MEHR_SP126,70.0,238.0,0.0,5.0,128.0,192.0,5.766629138127854,6.563432376712329,1.429148390410959,6.395009410325647,12.099613905965391,6.018060500402512,5.681642783729661,29.6146,-4.99396,13,6,3,False,False
2017_MEHR_SP126,53.0,257.0,0.0,10.0,109.0,213.0,6.47011671803653,7.656106275114155,1.158129953196347,6.897487806400724,10.846143188356162,6.596241027690991,6.294543263679211,30.17039,-11.00906,12,11,0,False,False
2018_MEHR_SP126,10.0,300.0,0.0,0.0,61.0,238.0,5.757591436073059,7.904038197488584,0.4933236906392694,5.092242503015438,10.22905594520548,4.746613412571712,4.235702685824833,29.5162,-2.7579,3,3,9,False,False
2019_MEHR_SP126,23.0,295.0,0.0,7.0,70.0,229.0,6.422129579908676,8.374266849315068,0.6327919052511416,6.0373750705265214,9.843454230593608,5.7112994824428736,5.343690827858014,27.85305,-7.47319,4,9,9,False,False
2020_MEHR_SP126,56.0,256.0,1.0,2.0,109.0,196.0,5.616957544520548,6.8156462625570775,1.1503620787671234,6.06628038014525,11.69282735997268,5.664095585099764,5.216768504571633,31.22997,-5.49472,8,5,6,False,True
2021_MEHR_SP126,37.0,259.0,0.0,8.0,103.0,206.0,6.333615769406394,7.879337950913243,0.8812402739726026,6.428100962772357,10.428864778538813,6.091702607407561,5.8291263144358165,27.68872,-6.92823,3,10,7,False,False
2022_MEHR_SP126,48.0,241.0,0.0,5.0,126.0,200.0,5.821438998858448,6.939192947488585,1.1815360776255706,6.298645190907165,11.541633156392695,5.894975740959808,5.366185707913402,29.26582,-6.83428,7,9,12,False,False
2023_MEHR_SP126,67.0,232.0,0.0,7.0,127.0,209.0,6.158362767123288,7.231487396118721,1.1944431883561646,6.465166384908576,11.23052360958904,6.12880396719822,5.680419156937854,28.45265,-7.07458,3,7,11,False,False
2024_MEHR_SP126,48.0,246.0,1.0,0.0,124.0,183.0,5.50304065410959,6.606134349315068,1.190413544520548,5.979208732550552,11.886317073087431,5.547587520573653,5.0386082058915935,30.12567,-2.245,6,1,12,False,False
2025_MEHR_SP126,44.0,239.0,0.0,21.0,119.0,191.0,6.241467623287671,7.502844391552512,1.048433595890411,6.91174903977186,10.855399568493151,6.615573396912245,6.0882956453690245,28.39084,-9.22999,4,13,8,False,False
2026_MEHR_SP126,34.0,258.0,0.0,9.0,100.0,193.0,6.172549893835616,7.667089930365297,0.9073927465753424,6.468195094713126,10.642235599315068,6.108699501979136,5.665561939798667,26.97018,-8.67324,3,5,7,False,False
2027_MEHR_SP126,42.0,252.0,0.0,2.0,104.0,200.0,6.011594469178081,7.484374409817351,0.9249735456621004,6.1535428031012405,10.838352622146116,5.783916661003737,5.347797976690504,26.77111,-5.65632,3,2,6,False,False
2028_MEHR_SP126,51.0,266.0,2.0,3.0,103.0,198.0,6.451733134703196,7.640897948630137,1.1664671107305935,6.682183844356217,10.892454635701275,6.295030569448124,5.705106776113242,32.49092,-6.49219,6,3,6,False,False
2029_MEHR_SP126,55.0,241.0,1.0,4.0,119.0,199.0,6.069580046803652,7.158731692922374,1.205961285388128,6.59062257980679,11.342342523972604,6.245719778292829,5.7558362447533735,31.11589,-7.37412,8,3,3,False,False
2030_MEHR_SP126,20.0,290.0,0.0,7.0,68.0,227.0,6.357966199771689,8.378585744292238,0.5743575753424658,5.901536629445298,9.790748950913242,5.60086197184067,5.175345804804866,27.95584,-8.31293,4,7,9,False,False
2031_MEHR_SP126,38.0,285.0,0.0,5.0,73.0,245.0,6.882005336757991,8.666641779680365,0.75056725456621,6.258515299629041,9.61912917237443,5.969112479119458,5.4804075001073125,29.20059,-5.99522,6,7,9,False,False
2032_MEHR_SP126,28.0,271.0,0.0,24.0,80.0,210.0,6.304165893835617,8.119240506849316,0.7102012020547945,6.734039168864852,10.12958012636612,6.455834875645465,5.982411050532128,28.47927,-10.79785,2,13,9,False,False
2033_MEHR_SP126,40.0,260.0,0.0,19.0,113.0,192.0,6.665853531963471,8.069747929223745,0.9811475,7.192626917778399,10.29644146803653,6.83537414645562,6.396274428337589,28.6669,-8.23888,5,9,8,False,False
2034_MEHR_SP126,28.0,273.0,0.0,17.0,84.0,206.0,6.7142502614155255,8.445489375570777,0.7568448789954337,6.906280048581135,9.799439496575342,6.6081994308492895,6.100533847905467,27.85582,-9.59346,3,5,9,False,False
2035_MEHR_SP126,21.0,267.0,0.0,8.0,103.0,200.0,6.1393384212328765,7.798112154109589,0.7974943310502282,6.203632505771713,10.45565024086758,5.819916592273926,5.331111923814352,28.63127,-9.32114,3,7,7,False,False
2036_MEHR_SP126,36.0,253.0,0.0,8.0,120.0,202.0,6.562452654109589,8.01832131392694,0.9606567796803652,6.805037001743076,10.371541613160293,6.4379239875186665,6.155718586731505,29.25054,-9.07308,4,6,12,False,False
2037_MEHR_SP126,54.0,239.0,0.0,3.0,122.0,190.0,6.1696561358447495,7.332886047945205,1.1410700593607306,6.479217371763519,11.112483982876713,6.124039385951345,5.852208799422789,30.14975,-6.76865,3,5,3,False,False
2038_MEHR_SP126,49.0,250.0,0.0,15.0,115.0,205.0,6.478584835616439,7.756070867579909,1.080738109589041,6.9249435499524274,10.682891383561644,6.547731203865354,5.9729456885679895,29.5004,-10.71677,3,17,8,False,False
2039_MEHR_SP126,53.0,266.0,4.0,0.0,102.0,211.0,5.976440932648401,7.195188848173515,1.150622551369863,6.0816993957538354,11.324804170091324,5.733297074095427,5.245513260233396,31.28355,-2.5648,6,1,0,False,False
2040_MEHR_SP126,50.0,236.0,1.0,4.0,128.0,191.0,6.43758243607306,7.484669520547945,1.2321129474885844,6.746317579327127,11.03749962431694,6.390318547925802,5.911031838949333,33.22669,-6.33273,6,5,3,False,False
2041_MEHR_SP126,35.0,254.0,1.0,0.0,97.0,203.0,5.210177037671233,6.624523235159818,0.975467703196347,5.381500287933788,11.740758368721462,4.979508751857547,4.508990401644963,30.5142,-0.73628,7,1,7,False,False
2042_MEHR_SP126,90.0,213.0,5.0,11.0,153.0,160.0,6.030344664383561,6.2008299851598165,1.8747314143835616,7.222935517672815,12.71911816438356,6.80130951670131,6.272015783951666,34.4325,-9.19125,9,9,1,False,False
2043_MEHR_SP126,52.0,256.0,0.0,11.0,108.0,193.0,6.793872289954338,7.996607415525115,1.153919279680365,7.147608967628889,10.513966269406392,6.809618749779965,6.503433275377633,32.12621,-9.0281,4,5,6,False,False
2044_MEHR_SP126,54.0,242.0,2.0,11.0,133.0,190.0,6.027047473744292,6.915870005707763,1.3669191358447486,6.768968602679061,11.715788637295082,6.378685761411161,5.890734588082494,34.40258,-8.67592,8,13,3,False,False
2045_MEHR_SP126,55.0,253.0,1.0,20.0,112.0,199.0,7.224648542237443,8.350576979452056,1.2042840719178085,7.651066486569145,10.183919601598172,7.308884062747894,6.988058105161999,33.22329,-9.79202,5,12,8,False,False
2046_MEHR_SP126,74.0,241.0,1.0,23.0,122.0,208.0,7.330843310502283,7.937809003424657,1.5931594109589045,8.002702218079722,10.855475511415529,7.690023502279184,7.330815514302031,32.36126,-7.80385,23,14,10,False,False
2047_MEHR_SP126,34.0,246.0,0.0,2.0,106.0,201.0,6.063027075342465,7.521335711187215,0.9360484771689496,6.169130225414983,10.809069878995432,5.7830581591012695,5.308165220838278,27.66576,-4.46349,6,3,12,False,False
2048_MEHR_SP126,43.0,257.0,0.0,3.0,111.0,184.0,5.637914893835617,6.937205434931506,1.0583595365296803,5.929546864715702,11.48842493283242,5.501022866632816,5.022193603774953,29.04184,-5.52872,7,4,6,False,False
2049_MEHR_SP126,53.0,225.0,0.0,1.0,144.0,173.0,4.982936400684932,5.959531593607306,1.2545227694063927,5.615009555941333,12.526109138127854,5.135470712525725,4.488428362004627,30.12605,-4.30666,4,2,2,False,False
2050_MEHR_SP126,32.0,263.0,0.0,4.0,99.0,206.0,5.909679644977169,7.48372581392694,0.8558616107305936,6.128232771156357,10.80204357648402,5.805159146550596,5.25052165390021,26.96413,-8.64688,5,4,7,False,True
2051_MEHR_SP126,48.0,249.0,0.0,3.0,107.0,194.0,6.189081012557078,7.4482300650684925,1.074839434931507,6.662925081000833,10.960597857305938,6.344603483893253,6.051686791815956,31.28511,-5.41919,3,6,6,False,False
2052_MEHR_SP126,40.0,265.0,1.0,1.0,102.0,203.0,6.440697476027398,7.843075823059362,1.0187043698630136,6.533798580464404,10.608742107240436,6.153548533267438,5.818041570930992,33.19614,-4.29166,9,3,7,False,False
2053_MEHR_SP126,26.0,270.0,0.0,9.0,81.0,222.0,5.921881297945205,7.739826123287671,0.7035383732876713,6.030804219595519,10.485195448630138,5.712019083525669,5.135946946027284,28.94538,-6.95834,3,8,9,False,False
2054_MEHR_SP126,85.0,224.0,8.0,3.0,147.0,175.0,6.153620323059361,6.436203918949772,1.829818265981735,6.991918959718529,12.506016208904107,6.50573913367693,6.050371123619418,32.3787,-5.94046,9,5,5,False,False
2055_MEHR_SP126,61.0,218.0,1.0,1.0,146.0,161.0,5.3388242454337895,6.094639151826484,1.397173562785388,6.120214793081582,12.455522880136987,5.683742870126639,5.13573671882319,30.82739,-5.45816,4,4,2,False,False
2056_MEHR_SP126,57.0,254.0,0.0,1.0,112.0,199.0,5.955811315068494,7.166461761415524,1.12801899543379,6.124773480843476,11.310335346083788,5.728675380832165,5.247911252117733,31.48135,-3.94341,6,3,6,False,False
2057_MEHR_SP126,41.0,261.0,0.0,6.0,94.0,209.0,5.931907937214612,7.4088632728310495,0.9454675502283104,6.083633674939596,10.959027163242007,5.717644573525958,5.056154582483684,29.81243,-6.93168,2,10,7,False,False
2058_MEHR_SP126,61.0,239.0,2.0,2.0,114.0,204.0,5.732601907534247,6.72727103196347,1.290261864155251,6.079504631972314,11.847921820776255,5.693707285107495,5.1962191751740345,31.322,-4.04815,10,2,4,False,False
2059_MEHR_SP126,38.0,271.0,0.0,6.0,88.0,214.0,6.374449834474886,7.997715425799086,0.8229714691780823,6.236967220958036,10.271493103881278,5.956646484068445,5.6795841382405445,26.72251,-7.17385,2,7,9,False,False
2060_MEHR_SP126,22.0,259.0,1.0,0.0,104.0,190.0,5.434562162100457,6.996640372146118,0.8723619851598173,5.493343204929806,11.320243333333332,5.0933868196257,4.687696343177552,30.41636,-2.03501,5,0,7,False,False
2061_MEHR_SP126,31.0,242.0,0.0,11.0,117.0,183.0,6.401685442922374,7.853922308219177,0.9159265867579908,6.771788886605552,10.430167730593608,6.447857924013955,6.116862957621367,27.16376,-6.40031,3,8,12,False,False
2062_MEHR_SP126,83.0,228.0,1.0,4.0,141.0,189.0,5.706193061643836,6.284621668949772,1.5760545730593607,6.383320015504845,12.445916084474884,5.996367648288797,5.617591599944479,30.51032,-5.52243,8,3,5,False,False
2063_MEHR_SP126,77.0,241.0,9.0,10.0,135.0,181.0,6.720791689497718,7.132236916666667,1.751944421232877,7.545280892950769,11.783097152968038,7.161952678480907,6.69946094104006,33.07948,-7.89878,30,6,2,False,False
2064_MEHR_SP126,64.0,257.0,1.0,6.0,105.0,210.0,6.450870457762557,7.534910930365298,1.2553942671232878,6.760115447308315,11.070683327641166,6.413683586154551,6.0284506251221295,31.51874,-8.41418,8,7,4,False,False
2065_MEHR_SP126,33.0,264.0,0.0,0.0,88.0,215.0,5.34943407762557,6.950983682648402,0.8475598242009134,5.46268264218774,11.345685570776256,5.091487129856521,4.469776662861984,26.98255,-4.77684,6,2,9,False,False
2066_MEHR_SP126,39.0,258.0,0.0,1.0,106.0,191.0,5.066833899543378,6.395157332191782,1.0409339474885844,5.421275047343232,12.01503399543379,4.9727359778545885,4.31306869487898,30.45979,-4.73343,10,3,6,False,False
2067_MEHR_SP126,96.0,232.0,10.0,6.0,138.0,201.0,7.411075174657535,7.538613826484018,1.9839953789954337,8.029378087809638,11.556915583333335,7.647194299745376,7.179879050636225,33.87368,-5.84259,21,7,5,False,False
2068_MEHR_SP126,79.0,232.0,4.0,8.0,139.0,173.0,5.983063918949772,6.469147917808219,1.6581443116438357,6.92765524087736,12.34051097563752,6.528774422438794,6.133401310002209,32.98594,-6.15797,6,10,5,False,False
2069_MEHR_SP126,44.0,254.0,0.0,9.0,101.0,203.0,6.754932998858448,8.1322617956621,0.9995511438356164,6.988924661658368,10.244169288812785,6.709688304662493,6.229855194580446,29.65777,-7.04717,6,8,7,False,False
2070_MEHR_SP126,66.0,243.0,4.0,1.0,128.0,187.0,5.884185745433791,6.692886569634704,1.41072375,6.432360294735765,11.93726175456621,6.047343456196736,5.648932177810691,31.14263,-3.95038,15,3,2,False,False
2071_MEHR_SP126,62.0,244.0,0.0,12.0,119.0,191.0,5.82609880479452,6.840810034246576,1.275527686073059,6.540311695253153,11.7249565673516,6.1482687905848366,5.563234546479795,31.28526,-8.23165,10,14,3,False,False
2072_MEHR_SP126,46.0,244.0,2.0,2.0,119.0,200.0,5.722281681506849,6.920413098173516,1.150557341324201,6.099707542875068,11.588180451958106,5.714310028814512,5.152726729413416,30.87895,-5.67976,5,3,12,False,True
2073_MEHR_SP126,36.0,253.0,0.0,11.0,113.0,191.0,5.857406902968037,7.202184839041096,1.0208025148401825,6.456220208165047,11.18419812671233,6.089196101202741,5.511599490003162,30.36541,-7.70684,7,13,8,False,False
2074_MEHR_SP126,29.0,271.0,0.0,13.0,88.0,220.0,6.812143883561644,8.58059008561644,0.7260855605022831,6.650605947174711,9.640027237442924,6.322357326845471,5.959168852500117,27.92438,-11.91014,2,7,9,False,False
2075_MEHR_SP126,64.0,245.0,0.0,4.0,122.0,190.0,5.86398214954338,6.956367242009133,1.2018629497716895,6.418723710221657,11.53974375,6.046143268670091,5.55154971611704,31.19893,-7.65484,9,6,3,False,False
2076_MEHR_SP126,26.0,276.0,0.0,4.0,87.0,218.0,6.543393401826484,8.380064269406393,0.7051574452054794,6.245521495033607,9.880946293260472,5.885560983820621,5.602073672529476,27.98496,-5.83361,3,4,9,True,True
2077_MEHR_SP126,35.0,276.0,0.0,2.0,87.0,231.0,6.298604801369864,8.004306202054794,0.7948333310502282,5.972394585164352,10.291061860730595,5.624597371057805,5.247710005936475,30.33845,-5.64386,3,3,9,False,False
2078_MEHR_SP126,29.0,273.0,0.0,1.0,97.0,194.0,5.3219015627853885,7.011827512557078,0.7760133264840182,5.458205860461569,11.23012509018265,5.070449276651796,4.697629377205032,26.88974,-3.30222,4,4,7,False,False
2079_MEHR_SP126,26.0,278.0,0.0,14.0,82.0,220.0,6.915688349315069,8.712206571917807,0.7354612043378996,6.738380271670215,9.55523405936073,6.4280240248786775,6.002166057539575,28.51715,-9.63086,9,20,9,False,False
2080_MEHR_SP126,15.0,285.0,0.0,5.0,72.0,225.0,6.322303108447488,8.395466720319634,0.5443705479452055,5.873434289553985,9.780737337204007,5.5307182961436725,5.002031084605056,27.71013,-10.01033,2,7,9,False,False
2081_MEHR_SP126,72.0,229.0,4.0,0.0,142.0,177.0,5.904094244292237,6.500604465753425,1.5784819726027397,6.683198245845633,12.252869700913244,6.204152949250588,5.730722209009783,34.42605,-3.03664,7,3,2,False,False
2082_MEHR_SP126,47.0,235.0,1.0,0.0,129.0,189.0,5.807954173515982,6.924671534246576,1.1725983378995433,6.135946142913965,11.537242502283105,5.732678865086281,5.320099915853655,30.64355,-2.67743,7,2,12,False,False
2083_MEHR_SP126,30.0,264.0,0.0,0.0,90.0,197.0,5.697259133561644,7.348804017123289,0.8104207831050229,5.816933901818236,10.923582432648402,5.47756976573303,5.0964358125006886,27.84893,-3.15174,2,3,7,False,False
2084_MEHR_SP126,57.0,260.0,4.0,0.0,104.0,223.0,6.057345115296805,7.288365134703197,1.1444293778538814,6.13256854118025,11.241810051229509,5.76587233166561,5.491330356251146,31.70946,-1.96595,14,1,0,False,False
2085_MEHR_SP126,39.0,230.0,0.0,0.0,134.0,184.0,4.820910697488585,6.07990421347032,1.0377462831050228,5.0911544399020805,12.25458186872146,4.659165818600946,4.192952638202934,28.03193,-0.6423,4,0,12,False,False
2086_MEHR_SP126,78.0,222.0,1.0,3.0,144.0,191.0,6.653507376712328,7.168461270547946,1.6262537271689494,7.2400139256717,11.599000077625572,6.849842027450629,6.40657960484552,31.96866,-5.24357,9,6,5,False,False
2087_MEHR_SP126,43.0,259.0,0.0,5.0,101.0,217.0,6.206988208904109,7.667518673515981,0.9462753093607306,6.2572267388855405,10.685562409817353,5.907262353062432,5.435933700279191,28.79257,-7.19222,5,4,7,False,False
2088_MEHR_SP126,48.0,253.0,0.0,7.0,120.0,187.0,6.125617252283105,7.258856367579908,1.173844850456621,6.521449056704848,11.232394655054646,6.108036124244531,5.708947650403977,30.00007,-5.93927,5,8,12,False,False
2089_MEHR_SP126,45.0,253.0,0.0,10.0,110.0,185.0,6.134192359589042,7.419063383561644,1.0437258664383562,6.622894293849793,10.95325937328767,6.28201066699521,5.854428319550839,31.50265,-7.90028,8,8,8,False,False
2090_MEHR_SP126,29.0,276.0,0.0,16.0,86.0,214.0,6.778841052511415,8.497176458904107,0.7692874212328769,6.682045306510138,9.75973378995434,6.370230398296712,6.041872203388095,28.94272,-10.65414,2,9,9,False,False
2091_MEHR_SP126,22.0,289.0,0.0,3.0,59.0,227.0,6.655712057077625,8.653993775114156,0.5993303801369864,6.032722015175824,9.542948703196346,5.701205539604589,5.323249223104054,27.36485,-5.85265,2,3,9,False,False
2092_MEHR_SP126,24.0,267.0,0.0,0.0,81.0,213.0,5.25832800913242,7.05144341894977,0.723021654109589,5.158048352744615,11.198131377504554,4.748700698024367,4.278991650489052,28.76185,-1.72783,5,0,9,False,False
2093_MEHR_SP126,63.0,253.0,5.0,0.0,119.0,192.0,6.093826453196347,6.861222835616438,1.4802956278538812,6.531314945887483,11.866764802511415,6.133525782766138,5.809019334248886,32.89462,-1.31741,16,0,6,False,False
2094_MEHR_SP126,32.0,248.0,0.0,0.0,106.0,188.0,5.23123078652968,6.691758191780822,0.9234855011415524,5.556944902347394,11.615740215753425,5.129163104370267,4.595510115669279,29.00867,-3.85735,5,2,6,False,False
2095_MEHR_SP126,49.0,243.0,0.0,12.0,121.0,190.0,6.354198739726028,7.543993972602739,1.1199838162100455,6.859201608908735,10.885768892694063,6.526453962653539,5.9665042919261,31.35784,-8.03093,6,10,12,False,False
2096_MEHR_SP126,34.0,252.0,0.0,4.0,109.0,209.0,6.676386147260273,8.219668922374428,0.8703398173515983,6.599984752621666,10.077779024362478,6.270314322597451,5.980674814798563,29.83774,-6.85743,2,9,7,False,False
2097_MEHR_SP126,42.0,270.0,0.0,5.0,95.0,215.0,6.314934388127854,7.827237146118721,0.923120105022831,6.323504861867692,10.531305821917808,5.966583204892904,5.5519756781039735,31.75919,-5.90596,7,8,7,False,False
